"environment","genotype","row","range","replicate","predicted.values","standard.errors","date","trait"
"DG2F","W10001_0022/PHB47","Excluded","Excluded","Averaged",7.52167132767936,0.576876475858003,NA,"grain_yield"
"DG2F","W10004_0216/PHZ51","Excluded","Excluded","Averaged",8.31452418214533,0.790201002161052,NA,"grain_yield"
"DG2F","W10005_0107/PHB47","Excluded","Excluded","Averaged",9.00878001201347,0.5796799012124,NA,"grain_yield"
"DG2F","W37A/PHB47","Excluded","Excluded","Averaged",8.89300444112129,0.581788361359508,NA,"grain_yield"
"DG2F","WF9/H95","Excluded","Excluded","Averaged",9.64102131930244,0.576788930541762,NA,"grain_yield"
"G2FE","2369/3IIH6","Excluded","Excluded","Averaged",10.8456917909963,0.528494771065464,NA,"grain_yield"
"G2FE","2369/LH123HT","Excluded","Excluded","Averaged",11.3390015346154,0.152318446102684,NA,"grain_yield"
"G2FE","2369/PHN82","Excluded","Excluded","Averaged",13.5750355770845,0.526251291606507,NA,"grain_yield"
"G2FE","2369/PHZ51","Excluded","Excluded","Averaged",10.3954907813243,0.527696203016064,NA,"grain_yield"
"G2FE","B14A/H95","Excluded","Excluded","Averaged",12.4793874051486,0.526797712991267,NA,"grain_yield"
"G2FE","B14A/MO17","Excluded","Excluded","Averaged",12.6246917041962,0.526445349145438,NA,"grain_yield"
"G2FE","B14A/OH43","Excluded","Excluded","Averaged",13.0995814006783,0.526021187764442,NA,"grain_yield"
"G2FE","B37/H95","Excluded","Excluded","Averaged",11.0599377709015,0.525950600654517,NA,"grain_yield"
"G2FE","B37/MO17","Excluded","Excluded","Averaged",12.0075497769873,0.526666185790807,NA,"grain_yield"
"G2FE","B37/OH43","Excluded","Excluded","Averaged",10.3551073868009,0.526085329086256,NA,"grain_yield"
"G2FE","B73/MO17","Excluded","Excluded","Averaged",11.7436916371136,0.525170528251047,NA,"grain_yield"
"G2FE","B73/PHM49","Excluded","Excluded","Averaged",11.6422802685735,0.528252973882548,NA,"grain_yield"
"G2FE","B73/PHN82","Excluded","Excluded","Averaged",12.7621391323717,0.526520181153331,NA,"grain_yield"
"G2FE","B73/PHZ51","Excluded","Excluded","Averaged",11.3248496926291,0.374833826848122,NA,"grain_yield"
"G2FE","B73/TX6252","Excluded","Excluded","Averaged",11.8036301302937,0.531962408697015,NA,"grain_yield"
"G2FE","B73/TX775","Excluded","Excluded","Averaged",13.5361521596903,0.528428131414888,NA,"grain_yield"
"G2FE","B73/TX777","Excluded","Excluded","Averaged",12.5313292787552,0.52959054917789,NA,"grain_yield"
"G2FE","B73/TX779","Excluded","Excluded","Averaged",14.0189957955331,0.527796998735064,NA,"grain_yield"
"G2FE","B97/PHB47","Excluded","Excluded","Averaged",9.69777983320523,0.526846315863393,NA,"grain_yield"
"G2FE","BGEM-0005-N/LH195","Excluded","Excluded","Averaged",10.9478109417446,0.529916383135143,NA,"grain_yield"
"G2FE","BGEM-0039-N/LH195","Excluded","Excluded","Averaged",10.7531540529945,0.530788925191766,NA,"grain_yield"
"G2FE","BGEM-0040-N/LH195","Excluded","Excluded","Averaged",10.7116240083517,0.527198719686877,NA,"grain_yield"
"G2FE","BGEM-0063-N/LH195","Excluded","Excluded","Averaged",11.3200883038576,0.528610064875709,NA,"grain_yield"
"G2FE","BGEM-0089-N/LH195","Excluded","Excluded","Averaged",8.11116932799196,0.526597278468466,NA,"grain_yield"
"G2FE","BGEM-0124-N/LH195","Excluded","Excluded","Averaged",10.5268536898274,0.528865224933079,NA,"grain_yield"
"G2FE","BGEM-0125-N/LH195","Excluded","Excluded","Averaged",9.82569211891932,0.528669157321438,NA,"grain_yield"
"G2FE","BGEM-0129-N/LH195","Excluded","Excluded","Averaged",10.0368191192565,0.527495405965091,NA,"grain_yield"
"G2FE","BGEM-0151-N/LH195","Excluded","Excluded","Averaged",8.97724119213245,0.527980110437596,NA,"grain_yield"
"G2FE","BGEM-0182-N/LH195","Excluded","Excluded","Averaged",11.6822405455986,0.526296059040197,NA,"grain_yield"
"G2FE","BGEM-0202-N/LH195","Excluded","Excluded","Averaged",10.7170481525545,0.527953183039131,NA,"grain_yield"
"G2FE","BGEM-0203-N/LH195","Excluded","Excluded","Averaged",9.75858302208423,0.529121326303164,NA,"grain_yield"
"G2FE","BGEM-0206-N/LH195","Excluded","Excluded","Averaged",9.41269591307132,0.528399518450737,NA,"grain_yield"
"G2FE","BGEM-0207-N/LH195","Excluded","Excluded","Averaged",9.57019601949506,0.528153233283818,NA,"grain_yield"
"G2FE","BGEM-0211-N/LH195","Excluded","Excluded","Averaged",11.3238537732915,0.52706786947861,NA,"grain_yield"
"G2FE","BGEM-0227-N/LH195","Excluded","Excluded","Averaged",10.7845999272729,0.526644839860203,NA,"grain_yield"
"G2FE","BGEM-0235-N/LH195","Excluded","Excluded","Averaged",11.7917345800855,0.527725915509836,NA,"grain_yield"
"G2FE","BGEM-0239-N/LH195","Excluded","Excluded","Averaged",9.56807071265138,0.528511122711863,NA,"grain_yield"
"G2FE","BGEM-0246-N/LH195","Excluded","Excluded","Averaged",11.6582658937385,0.527441092718719,NA,"grain_yield"
"G2FE","BGEM-0253-N/LH195","Excluded","Excluded","Averaged",11.4520616469427,0.526779813867465,NA,"grain_yield"
"G2FE","BGEM-0256-N/LH195","Excluded","Excluded","Averaged",10.7228799234886,0.53059994328596,NA,"grain_yield"
"G2FE","BGEM-0259-N/LH195","Excluded","Excluded","Averaged",10.404922938991,0.529320900306693,NA,"grain_yield"
"G2FE","CG44/CGR01","Excluded","Excluded","Averaged",7.21824150909164,0.525849139473648,NA,"grain_yield"
"G2FE","CG60/LH162","Excluded","Excluded","Averaged",3.61699996394727,0.526552769310677,NA,"grain_yield"
"G2FE","CGR03/CG108","Excluded","Excluded","Averaged",7.74297021577656,0.526669426258208,NA,"grain_yield"
"G2FE","DKB 64-69","Excluded","Excluded","Averaged",14.0195806301493,0.431404034998802,NA,"grain_yield"
"G2FE","DKB 64-69 (2016)","Excluded","Excluded","Averaged",14.2821573307724,0.525692375116678,NA,"grain_yield"
"G2FE","F42/H95","Excluded","Excluded","Averaged",11.6741297703179,0.52585194662885,NA,"grain_yield"
"G2FE","F42/MO17","Excluded","Excluded","Averaged",12.5366232653509,0.525236313462813,NA,"grain_yield"
"G2FE","F42/OH43","Excluded","Excluded","Averaged",12.3342280044279,0.525619908057015,NA,"grain_yield"
"G2FE","G6611 VTTP (2017)","Excluded","Excluded","Averaged",14.3861356202653,0.528160732390854,NA,"grain_yield"
"G2FE","G7601VTTP (2017)","Excluded","Excluded","Averaged",14.1093694880268,0.52534386308456,NA,"grain_yield"
"G2FE","GEMN-0260/3IIH6","Excluded","Excluded","Averaged",9.34131978009167,0.525080058751986,NA,"grain_yield"
"G2FE","GEMN-0261/3IIH6","Excluded","Excluded","Averaged",8.65034789445377,0.526308898705299,NA,"grain_yield"
"G2FE","GEMN-0264/3IIH6","Excluded","Excluded","Averaged",11.8664932932377,0.529716234028141,NA,"grain_yield"
"G2FE","GEMN-0266/3IIH6","Excluded","Excluded","Averaged",8.57463286759435,0.52706778435128,NA,"grain_yield"
"G2FE","GEMN-0267/3IIH6","Excluded","Excluded","Averaged",11.4020169204003,0.530668142365354,NA,"grain_yield"
"G2FE","GEMN-0268/3IIH6","Excluded","Excluded","Averaged",10.3072321048082,0.52620363565372,NA,"grain_yield"
"G2FE","GEMN-0269/3IIH6","Excluded","Excluded","Averaged",11.8614695212034,0.528838473797988,NA,"grain_yield"
"G2FE","GEMS-0264/3IIH6","Excluded","Excluded","Averaged",9.32044671533026,0.743581702444404,NA,"grain_yield"
"G2FE","GEMS-0265/3IIH6","Excluded","Excluded","Averaged",10.6538241809375,0.527586732037896,NA,"grain_yield"
"G2FE","GEMS-0269/3IIH6","Excluded","Excluded","Averaged",11.3631281259522,0.526769415337893,NA,"grain_yield"
"G2FE","LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","Excluded","Excluded","Averaged",13.1341386911015,0.528182669990614,NA,"grain_yield"
"G2FE","LH123HT/3IIH6","Excluded","Excluded","Averaged",10.2520000866922,0.525943870027759,NA,"grain_yield"
"G2FE","LH195/LH123HT","Excluded","Excluded","Averaged",12.8352628522088,0.528901378999265,NA,"grain_yield"
"G2FE","LH195/LH185","Excluded","Excluded","Averaged",10.3779497354308,0.534347159616026,NA,"grain_yield"
"G2FE","LH195/LH210","Excluded","Excluded","Averaged",13.7457835921175,0.526944912981306,NA,"grain_yield"
"G2FE","LH195/LH82","Excluded","Excluded","Averaged",11.0750557341044,0.525298857470097,NA,"grain_yield"
"G2FE","LH195/NK787","Excluded","Excluded","Averaged",13.1008122740978,0.528686979595229,NA,"grain_yield"
"G2FE","LH195/PHJ65","Excluded","Excluded","Averaged",13.1251086356636,0.541439011144657,NA,"grain_yield"
"G2FE","LH195/PHM49","Excluded","Excluded","Averaged",11.3816553501434,0.529436555761895,NA,"grain_yield"
"G2FE","LH195/PHM57","Excluded","Excluded","Averaged",13.1050030174987,0.530998420630461,NA,"grain_yield"
"G2FE","LH195/PHN37","Excluded","Excluded","Averaged",11.1022930396158,0.525170021137585,NA,"grain_yield"
"G2FE","LH195/PHN47","Excluded","Excluded","Averaged",13.3556737785446,0.530347337782437,NA,"grain_yield"
"G2FE","LH195/PHN82","Excluded","Excluded","Averaged",12.1326686937006,0.536046814897806,NA,"grain_yield"
"G2FE","LH195/PHP60","Excluded","Excluded","Averaged",12.4704441335863,0.527940741458639,NA,"grain_yield"
"G2FE","LH195/PHR03","Excluded","Excluded","Averaged",13.4401489396861,0.529030877438823,NA,"grain_yield"
"G2FE","LH195/PHR55","Excluded","Excluded","Averaged",13.4628120442999,0.531879425275368,NA,"grain_yield"
"G2FE","LH195/PHR63","Excluded","Excluded","Averaged",11.4024076268489,0.532784393642077,NA,"grain_yield"
"G2FE","LH195/PHW30","Excluded","Excluded","Averaged",10.9719753430528,0.530105321416119,NA,"grain_yield"
"G2FE","LH195/PHW53","Excluded","Excluded","Averaged",11.8607177458376,0.526063234939152,NA,"grain_yield"
"G2FE","LH195/PHZ51","Excluded","Excluded","Averaged",11.1490951386532,0.377247850281496,NA,"grain_yield"
"G2FE","LH195/Q381","Excluded","Excluded","Averaged",9.01801233293361,0.530128436375016,NA,"grain_yield"
"G2FE","LH198/PHN37","Excluded","Excluded","Averaged",10.0725962798723,0.524906685962933,NA,"grain_yield"
"G2FE","LH198/PHZ51","Excluded","Excluded","Averaged",10.7153339524657,0.52544806570935,NA,"grain_yield"
"G2FE","LH212HT/LH195","Excluded","Excluded","Averaged",12.4013421540556,0.526785813958489,NA,"grain_yield"
"G2FE","LH216/LH195","Excluded","Excluded","Averaged",13.14176915523,0.528560202407916,NA,"grain_yield"
"G2FE","LH74/PHN82","Excluded","Excluded","Averaged",11.4596539301464,0.524974490553744,NA,"grain_yield"
"G2FE","MO17/PHZ51","Excluded","Excluded","Averaged",9.9060863839855,0.530621464821861,NA,"grain_yield"
"G2FE","NILASQ4G11I01S3/LH123HT","Excluded","Excluded","Averaged",11.983160223209,0.531880113923652,NA,"grain_yield"
"G2FE","NILASQ4G11I02S2/LH123HT","Excluded","Excluded","Averaged",11.948082896993,0.532005895264273,NA,"grain_yield"
"G2FE","NILASQ4G11I03S2/LH123HT","Excluded","Excluded","Averaged",10.9144734361538,0.532912518101904,NA,"grain_yield"
"G2FE","NILASQ4G11I04S2/LH123HT","Excluded","Excluded","Averaged",12.8084721070839,0.545436663743,NA,"grain_yield"
"G2FE","NILASQ4G11I05S2/LH123HT","Excluded","Excluded","Averaged",10.4882284896163,0.539665739417948,NA,"grain_yield"
"G2FE","NILASQ4G11I06S3/LH123HT","Excluded","Excluded","Averaged",11.7325746826202,0.539978125965109,NA,"grain_yield"
"G2FE","NILASQ4G11I07S3/LH123HT","Excluded","Excluded","Averaged",10.9753599225892,0.543977235716113,NA,"grain_yield"
"G2FE","NILASQ4G11I08S3/LH123HT","Excluded","Excluded","Averaged",12.2370477930111,0.531952093595067,NA,"grain_yield"
"G2FE","NILASQ4G11I09S2/LH123HT","Excluded","Excluded","Averaged",11.3457579081595,0.534373420978823,NA,"grain_yield"
"G2FE","NILASQ4G11I10S2/LH123HT","Excluded","Excluded","Averaged",11.7997945560719,0.539797404894404,NA,"grain_yield"
"G2FE","NILASQ4G11I11S2/LH123HT","Excluded","Excluded","Averaged",12.0970872699409,0.533619115023079,NA,"grain_yield"
"G2FE","NILASQ4G11I12S3/LH123HT","Excluded","Excluded","Averaged",12.7035717938984,0.537092428502046,NA,"grain_yield"
"G2FE","NILASQ4G21I01S2/LH123HT","Excluded","Excluded","Averaged",11.1631497465661,0.532730318472145,NA,"grain_yield"
"G2FE","NILASQ4G21I02S2/LH123HT","Excluded","Excluded","Averaged",11.0086223216188,0.531789090603329,NA,"grain_yield"
"G2FE","NILASQ4G21I03S2/LH123HT","Excluded","Excluded","Averaged",11.0295484928455,0.532755360057448,NA,"grain_yield"
"G2FE","NILASQ4G21I04S2/LH123HT","Excluded","Excluded","Averaged",10.0143571621148,0.532562407586259,NA,"grain_yield"
"G2FE","NILASQ4G21I05S2/LH123HT","Excluded","Excluded","Averaged",11.5757225904265,0.532030478204682,NA,"grain_yield"
"G2FE","NILASQ4G21I06S2/LH123HT","Excluded","Excluded","Averaged",11.8190205069208,0.531482281709353,NA,"grain_yield"
"G2FE","NILASQ4G21I07S2/LH123HT","Excluded","Excluded","Averaged",12.0955763771228,0.532300672151348,NA,"grain_yield"
"G2FE","NILASQ4G21I08S2/LH123HT","Excluded","Excluded","Averaged",12.4428151475927,0.53208511543226,NA,"grain_yield"
"G2FE","NILASQ4G21I09S2/LH123HT","Excluded","Excluded","Averaged",11.9225925113788,0.53237544780491,NA,"grain_yield"
"G2FE","NILASQ4G21I10S2/LH123HT","Excluded","Excluded","Averaged",9.59037849713203,0.532340105992814,NA,"grain_yield"
"G2FE","NILASQ4G21I11S2/LH123HT","Excluded","Excluded","Averaged",10.9459667012939,0.53267040204901,NA,"grain_yield"
"G2FE","NILASQ4G21I12S2/LH123HT","Excluded","Excluded","Averaged",11.4554250782318,0.530923492379129,NA,"grain_yield"
"G2FE","NILASQ4G31I01S2/LH123HT","Excluded","Excluded","Averaged",10.8617800669375,0.532016775020839,NA,"grain_yield"
"G2FE","NILASQ4G31I02S3/LH123HT","Excluded","Excluded","Averaged",11.2361859262063,0.532222663174311,NA,"grain_yield"
"G2FE","NILASQ4G31I03S2/LH123HT","Excluded","Excluded","Averaged",11.1617413150144,0.533018351659802,NA,"grain_yield"
"G2FE","NILASQ4G31I04S2/LH123HT","Excluded","Excluded","Averaged",11.2299403053924,0.533343436008324,NA,"grain_yield"
"G2FE","NILASQ4G31I05S3/LH123HT","Excluded","Excluded","Averaged",10.6007280553831,0.53182434732449,NA,"grain_yield"
"G2FE","NILASQ4G31I06S2/LH123HT","Excluded","Excluded","Averaged",11.4368844672166,0.535604340748378,NA,"grain_yield"
"G2FE","NILASQ4G31I07S3/LH123HT","Excluded","Excluded","Averaged",10.7833959204412,0.532418287185692,NA,"grain_yield"
"G2FE","NILASQ4G31I08S2/LH123HT","Excluded","Excluded","Averaged",11.0192413148589,0.534130533366847,NA,"grain_yield"
"G2FE","NILASQ4G31I09S2/LH123HT","Excluded","Excluded","Averaged",11.2233345554128,0.531802826787822,NA,"grain_yield"
"G2FE","NILASQ4G31I11S3/LH123HT","Excluded","Excluded","Averaged",11.5183978930697,0.540304529392856,NA,"grain_yield"
"G2FE","NILASQ4G31I12S2/LH123HT","Excluded","Excluded","Averaged",11.6922704395472,0.531990308454164,NA,"grain_yield"
"G2FE","NILASQ4G41I01S2/LH123HT","Excluded","Excluded","Averaged",11.132675560728,0.52932478087776,NA,"grain_yield"
"G2FE","NILASQ4G41I02S3/LH123HT","Excluded","Excluded","Averaged",11.9154607095136,0.528452533690779,NA,"grain_yield"
"G2FE","NILASQ4G41I03S2/LH123HT","Excluded","Excluded","Averaged",8.33866463279214,0.529146475986038,NA,"grain_yield"
"G2FE","NILASQ4G41I04S3/LH123HT","Excluded","Excluded","Averaged",12.1109869003531,0.528252633972706,NA,"grain_yield"
"G2FE","NILASQ4G41I05S3/LH123HT","Excluded","Excluded","Averaged",12.0526034381506,0.528824877175694,NA,"grain_yield"
"G2FE","NILASQ4G41I06S3/LH123HT","Excluded","Excluded","Averaged",10.9287913276313,0.528685746239121,NA,"grain_yield"
"G2FE","NILASQ4G41I07S2/LH123HT","Excluded","Excluded","Averaged",10.9756993181219,0.528538588877437,NA,"grain_yield"
"G2FE","NILASQ4G41I08S2/LH123HT","Excluded","Excluded","Averaged",11.4314235404965,0.528118009662894,NA,"grain_yield"
"G2FE","NILASQ4G41I09S2/LH123HT","Excluded","Excluded","Averaged",11.7915814432372,0.52839404864303,NA,"grain_yield"
"G2FE","NILASQ4G41I10S2/LH123HT","Excluded","Excluded","Averaged",11.9772984557802,0.529166295326463,NA,"grain_yield"
"G2FE","NILASQ4G41I11S2/LH123HT","Excluded","Excluded","Averaged",10.7592906297544,0.528715782652954,NA,"grain_yield"
"G2FE","NILASQ4G41I12S3/LH123HT","Excluded","Excluded","Averaged",10.7307272831006,0.529267078314689,NA,"grain_yield"
"G2FE","NILASQ4G51I01S2/LH123HT","Excluded","Excluded","Averaged",11.5678074996205,0.533056757158661,NA,"grain_yield"
"G2FE","NILASQ4G51I02S3/LH123HT","Excluded","Excluded","Averaged",10.8230082403943,0.53599530671799,NA,"grain_yield"
"G2FE","NILASQ4G51I03S2/LH123HT","Excluded","Excluded","Averaged",10.6654262741723,0.534240092284372,NA,"grain_yield"
"G2FE","NILASQ4G51I04S3/LH123HT","Excluded","Excluded","Averaged",10.1331216688429,0.532159706492875,NA,"grain_yield"
"G2FE","NILASQ4G51I05S3/LH123HT","Excluded","Excluded","Averaged",10.5050217942513,0.532765240619782,NA,"grain_yield"
"G2FE","NILASQ4G51I06S2/LH123HT","Excluded","Excluded","Averaged",10.9229096240195,0.537414283875185,NA,"grain_yield"
"G2FE","NILASQ4G51I07S3/LH123HT","Excluded","Excluded","Averaged",10.4346651843543,0.533959689748181,NA,"grain_yield"
"G2FE","NILASQ4G51I08S3/LH123HT","Excluded","Excluded","Averaged",10.3626174857004,0.531761534423177,NA,"grain_yield"
"G2FE","NILASQ4G51I09S3/LH123HT","Excluded","Excluded","Averaged",10.8291563098405,0.532781321885079,NA,"grain_yield"
"G2FE","NILASQ4G51I10S2/LH123HT","Excluded","Excluded","Averaged",11.719828673702,0.529610606008643,NA,"grain_yield"
"G2FE","NILASQ4G51I11S2/LH123HT","Excluded","Excluded","Averaged",11.7217501290992,0.53453208726926,NA,"grain_yield"
"G2FE","NILASQ4G51I12S2/LH123HT","Excluded","Excluded","Averaged",11.1842056161502,0.52967904318786,NA,"grain_yield"
"G2FE","NILASQ4G61I01S2/LH123HT","Excluded","Excluded","Averaged",10.8241844781964,0.529432577638958,NA,"grain_yield"
"G2FE","NILASQ4G61I02S3/LH123HT","Excluded","Excluded","Averaged",11.5140049675701,0.528765807778509,NA,"grain_yield"
"G2FE","NILASQ4G61I03S3/LH123HT","Excluded","Excluded","Averaged",11.4104926385755,0.527331855840344,NA,"grain_yield"
"G2FE","NILASQ4G61I04S3/LH123HT","Excluded","Excluded","Averaged",11.7215823217575,0.528021617795434,NA,"grain_yield"
"G2FE","NILASQ4G61I05S3/LH123HT","Excluded","Excluded","Averaged",11.3590961320753,0.532990810456017,NA,"grain_yield"
"G2FE","NILASQ4G61I06S3/LH123HT","Excluded","Excluded","Averaged",11.0757172950196,0.528406262341917,NA,"grain_yield"
"G2FE","NILASQ4G61I07S3/LH123HT","Excluded","Excluded","Averaged",11.0119533572862,0.531981175641643,NA,"grain_yield"
"G2FE","NILASQ4G61I08S2/LH123HT","Excluded","Excluded","Averaged",11.6641410039181,0.528597998185498,NA,"grain_yield"
"G2FE","NILASQ4G61I09S2/LH123HT","Excluded","Excluded","Averaged",11.5457936577509,0.528442847111766,NA,"grain_yield"
"G2FE","NILASQ4G61I10S3/LH123HT","Excluded","Excluded","Averaged",11.180849721495,0.528670192455969,NA,"grain_yield"
"G2FE","NILASQ4G61I11S2/LH123HT","Excluded","Excluded","Averaged",12.311640516967,0.528934920889723,NA,"grain_yield"
"G2FE","NILASQ4G61I12S2/LH123HT","Excluded","Excluded","Averaged",11.1745474497947,0.530869358451649,NA,"grain_yield"
"G2FE","NILASQ4G71I01S2/LH123HT","Excluded","Excluded","Averaged",8.99501428017787,0.533398684135511,NA,"grain_yield"
"G2FE","NILASQ4G71I02S2/LH123HT","Excluded","Excluded","Averaged",12.7712492127532,0.532792923243983,NA,"grain_yield"
"G2FE","NILASQ4G71I03S2/LH123HT","Excluded","Excluded","Averaged",13.1657180598216,0.533412850521677,NA,"grain_yield"
"G2FE","NILASQ4G71I04S2/LH123HT","Excluded","Excluded","Averaged",11.5022462425354,0.533932284282351,NA,"grain_yield"
"G2FE","NILASQ4G71I05S2/LH123HT","Excluded","Excluded","Averaged",9.89199220634884,0.53357207196724,NA,"grain_yield"
"G2FE","NILASQ4G71I06S2/LH123HT","Excluded","Excluded","Averaged",11.1947862895831,0.533557179060142,NA,"grain_yield"
"G2FE","NILASQ4G71I07S2/LH123HT","Excluded","Excluded","Averaged",11.1341622426755,0.53168606969926,NA,"grain_yield"
"G2FE","NILASQ4G71I08S3/LH123HT","Excluded","Excluded","Averaged",12.0436540120747,0.531747913578855,NA,"grain_yield"
"G2FE","NILASQ4G71I09S2/LH123HT","Excluded","Excluded","Averaged",9.31405760610032,0.533094954327828,NA,"grain_yield"
"G2FE","NILASQ4G71I10S2/LH123HT","Excluded","Excluded","Averaged",12.7627440826237,0.533594917057672,NA,"grain_yield"
"G2FE","NILASQ4G71I11S3/LH123HT","Excluded","Excluded","Averaged",12.2341868774288,0.532435130399398,NA,"grain_yield"
"G2FE","NILASQ4G71I12S3/LH123HT","Excluded","Excluded","Averaged",11.8988284990409,0.532529376717983,NA,"grain_yield"
"G2FE","PB80/PHZ51","Excluded","Excluded","Averaged",11.201394670839,0.526589168878226,NA,"grain_yield"
